@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
556,'2018/04/04 20:24:14:076',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
557,'2018/04/04 20:24:14:128',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
558,'2018/04/04 20:24:14:174',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
559,'2018/04/04 20:24:14:228',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
560,'2018/04/04 20:24:14:276',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
561,'2018/04/04 20:24:14:324',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
562,'2018/04/04 20:24:14:372',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
563,'2018/04/04 20:24:14:423',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
564,'2018/04/04 20:24:14:475',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
565,'2018/04/04 20:24:14:523',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
566,'2018/04/04 20:24:14:573',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
567,'2018/04/04 20:24:14:632',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
568,'2018/04/04 20:24:14:680',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
569,'2018/04/04 20:24:14:727',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
570,'2018/04/04 20:24:14:776',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
571,'2018/04/04 20:24:14:824',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
572,'2018/04/04 20:24:14:873',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
573,'2018/04/04 20:24:14:923',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
574,'2018/04/04 20:24:14:976',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
575,'2018/04/04 20:24:15:026',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
576,'2018/04/04 20:24:15:073',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
577,'2018/04/04 20:24:15:124',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
578,'2018/04/04 20:24:15:178',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
579,'2018/04/04 20:24:15:226',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
580,'2018/04/04 20:24:15:274',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
581,'2018/04/04 20:24:15:322',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
582,'2018/04/04 20:24:15:373',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
583,'2018/04/04 20:24:15:423',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
584,'2018/04/04 20:24:15:472',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
585,'2018/04/04 20:24:15:535',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
586,'2018/04/04 20:24:15:583',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
587,'2018/04/04 20:24:15:637',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
588,'2018/04/04 20:24:15:699',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
589,'2018/04/04 20:24:15:741',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
590,'2018/04/04 20:24:15:783',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
591,'2018/04/04 20:24:15:830',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
592,'2018/04/04 20:24:15:879',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
593,'2018/04/04 20:24:15:928',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
594,'2018/04/04 20:24:15:976',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
595,'2018/04/04 20:24:16:024',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
596,'2018/04/04 20:24:16:074',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
597,'2018/04/04 20:24:16:125',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
598,'2018/04/04 20:24:16:173',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
599,'2018/04/04 20:24:16:223',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
600,'2018/04/04 20:24:16:274',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
601,'2018/04/04 20:24:16:322',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
602,'2018/04/04 20:24:16:372',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
603,'2018/04/04 20:24:16:424',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
604,'2018/04/04 20:24:16:474',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
605,'2018/04/04 20:24:16:523',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
606,'2018/04/04 20:24:16:573',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
607,'2018/04/04 20:24:16:624',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
608,'2018/04/04 20:24:16:673',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
609,'2018/04/04 20:24:16:723',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913016,0.635551,0.952094,0.699782,0.447726
