@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
4477,'2018/04/09 15:41:45:734',12,420.021851,353.93277,46.323353,421.045715,350.537598,38.693439,390.757751,347.664551,36.847527,362.621216,344.477112,36.090027,335.721924,340.968445,37.692036,0.4,0.4,0.4,0.4,0.4
4478,'2018/04/09 15:41:45:783',12,347.495575,347.95871,47.03154,355.698029,345.098938,39.211033,326.584625,343.439392,37.085052,297.49176,341.369629,36.057137,269.854645,338.56897,37.443306,0.4,0.4,0.4,0.4,0.4
4479,'2018/04/09 15:41:45:833',12,284.453979,347.448883,47.772499,298.345795,346.349731,39.601776,271.303223,345.629578,37.184853,242.353058,343.680542,35.85968,213.886871,340.887146,36.917908,0.4,0.4,0.4,0.4,0.4
4480,'2018/04/09 15:41:45:883',12,253.020279,348.058777,47.800034,265.501892,348.0242,39.528046,239.285217,348.412964,36.94138,210.949692,346.06012,35.419384,182.068222,343.266174,36.265236,0.4,0.4,0.4,0.4,0.4
4481,'2018/04/09 15:41:45:935',12,256.121704,350.519531,47.554741,266.045349,350.047852,39.238007,239.955154,350.532837,36.622086,212.042053,347.913391,35.028191,183.011322,345.058044,35.795666,0.4,0.4,0.4,0.4,0.4
4482,'2018/04/09 15:41:45:983',12,307.684296,352.451111,47.692913,312.372314,351.262268,39.276005,285.586487,352.720581,36.842316,257.252045,350.706604,35.350418,228.143723,348.566315,36.219971,0.4,0.4,0.4,0.4,0.4
4483,'2018/04/09 15:41:46:033',12,400.102539,351.881165,46.20459,394.62674,348.500183,37.808945,365.646423,350.916992,35.786072,336.001526,349.645935,34.787407,307.795471,348.677856,36.111069,0.4,0.4,0.4,0.4,0.4
4484,'2018/04/09 15:41:46:084',12,489.884888,348.673584,43.806393,487.23761,342.314758,35.411945,457.256226,345.187134,33.866112,426.474182,344.644562,33.392403,399.553375,344.606995,35.241497,0.4,0.4,0.4,0.4,0.4
4485,'2018/04/09 15:41:46:133',12,568.809326,337.156189,41.41317,568.096985,331.724243,32.886696,537.139648,333.94397,31.831644,506.637451,332.47406,31.697493,480.469727,331.275513,33.866749,0.4,0.4,0.4,0.4,0.4
4486,'2018/04/09 15:41:46:186',12,632.147583,316.822205,40.880825,627.606018,315.489807,32.351929,595.799255,318.015747,31.812111,565.335205,316.53009,32.04599,540.658264,313.933258,34.512665,0.4,0.4,0.4,0.4,0.4
4487,'2018/04/09 15:41:46:234',12,654.817871,292.42572,43.003128,649.174011,290.909973,34.580616,617.795898,294.303711,34.109505,587.189697,293.704346,34.369682,563.559753,290.97345,36.808022,0.4,0.4,0.4,0.4,0.4
4488,'2018/04/09 15:41:46:283',12,632.319092,269.168457,47.113621,625.720459,268.703979,38.775444,594.835938,272.552368,38.315964,564.209778,272.338806,38.520123,540.49646,269.375122,40.856091,0.4,0.4,0.4,0.4,0.4
4489,'2018/04/09 15:41:46:333',12,584.169128,253.368942,52.201817,575.94635,253.821182,43.991112,545.716064,258.438049,43.329094,515.082153,259.165131,43.356991,490.80835,256.685791,45.5289,0.4,0.4,0.4,0.4,0.4
4490,'2018/04/09 15:41:46:383',12,524.618286,245.494537,56.221592,517.612,247.618652,47.983521,488.255127,252.998688,47.195595,457.843231,254.683395,47.043217,432.75531,252.634125,49.051846,0.4,0.4,0.4,0.4,0.4
4491,'2018/04/09 15:41:46:435',12,481.081055,250.440384,57.893475,474.36142,253.1427,49.515747,444.878296,259.141663,48.767902,415.744812,261.256958,48.557201,390.546814,259.477783,50.525902,0.4,0.4,0.4,0.4,0.4
4492,'2018/04/09 15:41:46:483',12,467.996979,265.362,56.717819,460.018677,266.579834,48.255806,430.567108,273.207275,47.655926,402.301208,275.704407,47.517574,378.056854,274.347839,49.602345,0.4,0.4,0.4,0.4,0.4
4493,'2018/04/09 15:41:46:532',12,469.603088,293.664185,53.440758,461.155426,290.521301,44.907772,431.054016,296.687927,44.291035,403.305939,298.243408,44.357471,380.329193,296.713501,46.59996,0.4,0.4,0.4,0.4,0.4
4494,'2018/04/09 15:41:46:584',12,470.081482,322.251068,49.129684,463.245087,314.558411,40.704056,432.150513,319.012878,40.13126,404.339081,319.247406,40.337791,382.607452,317.176392,42.739399,0.4,0.4,0.4,0.4,0.4
4495,'2018/04/09 15:41:46:633',12,462.739777,343.826477,45.062912,458.519501,331.083008,36.93391,426.916016,333.942505,36.307968,399.281036,333.241852,36.608803,376.006775,333.296387,39.062485,0.4,0.4,0.4,0.4,0.4
4496,'2018/04/09 15:41:46:688',12,456.136383,353.761292,43.366398,452.612,338.979065,35.287563,421.80423,342.163757,34.652096,392.751617,342.494934,34.937035,370.033905,343.199585,37.407455,0.4,0.4,0.4,0.4,0.4
4497,'2018/04/09 15:41:46:735',12,438.39682,363.397095,43.350155,437.002777,349.446564,35.111427,406.250244,351.892273,34.54274,376.515991,351.665894,34.8302,353.673737,351.760986,37.282413,0.4,0.4,0.4,0.4,0.4
4498,'2018/04/09 15:41:46:784',12,418.559296,368.896851,43.197987,419.310883,356.028534,34.85677,388.462311,357.323303,34.30146,358.455261,356.091553,34.563332,335.519867,355.255493,36.988327,0.4,0.4,0.4,0.4,0.4
4499,'2018/04/09 15:41:46:834',12,400.667877,373.233643,42.003044,402.244537,360.425781,33.655354,371.481049,361.141418,33.083469,341.271301,359.362946,33.332985,318.122009,358.281616,35.735523,0.4,0.4,0.4,0.4,0.4
4500,'2018/04/09 15:41:46:884',12,383.671356,376.405334,40.849739,384.730469,365.160522,32.379898,354.021759,365.198578,31.826305,323.655396,362.716248,32.07336,300.472412,360.905151,34.465816,0.4,0.4,0.4,0.4,0.4
4501,'2018/04/09 15:42:29:307',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4502,'2018/04/09 15:42:29:356',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4503,'2018/04/09 15:42:29:405',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4504,'2018/04/09 15:42:29:455',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4505,'2018/04/09 15:42:29:506',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4506,'2018/04/09 15:42:29:556',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4507,'2018/04/09 15:42:29:607',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4508,'2018/04/09 15:42:29:655',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4509,'2018/04/09 15:42:29:705',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4510,'2018/04/09 15:42:29:755',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4511,'2018/04/09 15:42:29:805',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4512,'2018/04/09 15:42:29:856',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4513,'2018/04/09 15:42:29:905',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4514,'2018/04/09 15:42:29:955',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4515,'2018/04/09 15:42:30:006',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4516,'2018/04/09 15:42:30:055',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4517,'2018/04/09 15:42:30:105',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4518,'2018/04/09 15:42:30:155',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4519,'2018/04/09 15:42:30:205',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6
4520,'2018/04/09 15:42:30:256',13,401.974487,377.40451,32.961281,424.297516,346.730835,49.897598,386.973541,377.917664,24.443918,349.373932,374.854401,23.105886,319.973511,373.291504,24.466995,0.6,0.6,0.6,0.6,0.6
4521,'2018/04/09 15:42:30:307',13,397.559631,377.30954,34.961403,420.133911,347.827179,52.206032,384.815338,377.332672,26.608442,347.292023,373.159698,25.167898,317.809387,371.397827,26.5266,0.6,0.6,0.6,0.6,0.6
4522,'2018/04/09 15:42:30:357',13,393.637573,375.702393,36.195847,412.110107,347.698303,53.984257,390.243103,374.408691,28.135118,352.699768,370.338135,26.415983,322.318359,369.317261,27.582256,0.6,0.6,0.6,0.6,0.6
4523,'2018/04/09 15:42:30:406',13,393.358704,373.044067,36.072723,410.214355,345.690247,54.076515,392.268616,371.201172,28.129955,354.816162,367.196777,26.357296,324.21521,366.400055,27.480614,0.6,0.6,0.6,0.6,0.6
4524,'2018/04/09 15:42:30:457',13,394.472321,369.309998,36.028969,410.213165,342.293671,54.13662,394.932983,367.421387,28.210934,357.525848,363.169006,26.331011,326.731964,362.367981,27.40365,0.6,0.6,0.6,0.6,0.6
4525,'2018/04/09 15:42:30:507',13,391.622742,363.305908,36.493366,407.13797,334.168121,54.460938,393.458252,362.363647,28.74626,356.824585,357.905243,26.797493,325.649017,356.542786,27.791542,0.6,0.6,0.6,0.6,0.6
4526,'2018/04/09 15:42:30:557',13,390.315613,357.376801,36.419994,406.825348,326.90097,54.337864,393.084442,356.485107,28.669466,357.004181,352.261169,26.778711,325.536804,350.874695,27.768795,0.6,0.6,0.6,0.6,0.6
4527,'2018/04/09 15:42:30:608',13,388.701874,352.132141,35.5303,405.657806,321.868347,53.597988,393.667603,350.696777,27.878393,357.641144,346.701721,25.982557,326.063477,345.545837,26.956528,0.6,0.6,0.6,0.6,0.6
4528,'2018/04/09 15:42:30:657',13,387.104675,351.865234,35.123795,404.714569,321.805389,53.310215,393.604004,349.990662,27.54562,357.619263,346.080872,25.650511,326.007782,345.022583,26.61898,0.6,0.6,0.6,0.6,0.6
4529,'2018/04/09 15:42:30:707',13,383.659363,353.238647,34.761993,403.079041,323.245544,53.106155,392.317871,350.610382,27.28558,356.46405,346.991272,25.4436,324.802856,346.178009,26.422726,0.6,0.6,0.6,0.6,0.6
4530,'2018/04/09 15:42:30:756',13,373.007324,354.45874,34.712601,394.776428,324.063202,52.988998,382.879211,352.197235,27.279188,347.364349,348.151001,25.421072,315.744934,346.798828,26.386904,0.6,0.6,0.6,0.6,0.6
4531,'2018/04/09 15:42:30:806',13,356.456635,355.201141,35.162422,380.543274,323.439209,53.15929,368.102814,354.078033,27.774532,333.209259,349.568268,25.847633,301.657532,347.434692,26.76539,0.6,0.6,0.6,0.6,0.6
4532,'2018/04/09 15:42:30:857',13,342.660583,354.324036,35.30822,363.164032,320.782715,53.146652,357.012756,353.333435,27.997366,322.026062,349.862305,25.979048,290.183289,348.470978,26.830418,0.6,0.6,0.6,0.6,0.6
4533,'2018/04/09 15:42:30:910',13,321.524994,354.189301,35.133026,340.606415,319.345398,52.883739,338.651825,353.410583,27.897734,303.936096,350.22345,25.790092,271.957306,348.906372,26.565527,0.6,0.6,0.6,0.6,0.6
4534,'2018/04/09 15:42:30:956',13,295.745239,353.902771,34.842514,314.000397,319.948639,52.539562,314.922607,353.289581,27.653551,280.76123,349.807922,25.463078,248.750671,348.162628,26.152109,0.6,0.6,0.6,0.6,0.6
4535,'2018/04/09 15:42:31:008',13,265.036316,353.262329,34.748409,288.070801,319.574646,52.148685,286.431793,353.713562,27.509802,253.289917,349.328369,25.300697,221.632111,346.549866,25.952747,0.6,0.6,0.6,0.6,0.6
4536,'2018/04/09 15:42:31:057',13,253.224472,352.811371,34.815144,276.453674,318.876282,52.073765,275.710449,353.687439,27.555466,243.092026,349.197266,25.314037,211.523849,346.114868,25.918028,0.6,0.6,0.6,0.6,0.6
4537,'2018/04/09 15:42:31:107',13,209.550446,351.785217,34.55278,233.927643,320.753845,51.675385,235.38472,351.918091,27.042179,204.72995,347.133698,24.840149,173.555405,343.335571,25.343233,0.6,0.6,0.6,0.6,0.6
4538,'2018/04/09 15:42:31:157',13,189.837936,351.129089,34.211498,214.722061,321.444946,51.43787,216.623764,350.435791,26.575525,186.652252,345.511169,24.44404,155.560471,341.312378,24.907988,0.6,0.6,0.6,0.6,0.6
4539,'2018/04/09 15:42:31:207',13,159.741806,346.872284,33.497108,181.318375,315.186951,50.517689,188.219376,346.247345,25.757414,158.934265,342.065399,23.604342,127.617401,337.913361,23.935587,0.6,0.6,0.6,0.6,0.6
4540,'2018/04/09 15:42:31:257',13,143.559448,345.688049,32.466557,161.401077,314.280151,49.507275,173.398285,344.657959,24.772627,144.429871,340.745911,22.545675,112.798157,336.829041,22.774225,0.6,0.6,0.6,0.6,0.6
4541,'2018/04/09 15:42:31:308',13,132.507294,345.60437,31.405998,149.474411,314.372009,48.407921,162.833755,344.500427,23.718777,134.003723,340.702423,21.467295,102.237061,336.835907,21.653133,0.6,0.6,0.6,0.6,0.6
4542,'2018/04/09 15:42:31:357',13,124.596832,344.713074,30.146816,143.804077,313.191162,47.037472,154.955368,344.392639,22.450962,126.350861,340.201477,20.17561,94.748596,335.882385,20.352545,0.6,0.6,0.6,0.6,0.6
4543,'2018/04/09 15:42:31:409',13,119.751984,343.294312,28.928001,141.145538,311.666321,45.743141,150.003342,343.567291,21.205294,121.639099,339.014832,18.927536,90.232239,334.27063,19.105705,0.6,0.6,0.6,0.6,0.6
4544,'2018/04/09 15:42:31:456',13,114.913605,341.773132,28.029507,138.314819,310.241394,44.788063,145.179825,342.612976,20.285612,117.159576,337.666382,18.002996,85.927704,332.390259,18.157772,0.6,0.6,0.6,0.6,0.6
4545,'2018/04/09 15:42:31:507',13,110.992645,340.03952,27.362759,134.471619,308.28717,44.081192,141.545624,341.09729,19.61478,113.730133,336.099121,17.319023,82.449432,330.626617,17.432873,0.6,0.6,0.6,0.6,0.6
4546,'2018/04/09 15:42:31:557',13,108.327759,337.486023,26.941998,131.332489,305.799347,43.671936,139.044891,338.335968,19.182623,111.246948,333.413849,16.890381,79.823486,328.005127,16.99218,0.6,0.6,0.6,0.6,0.6
4547,'2018/04/09 15:42:31:606',13,107.621063,331.532654,27.19902,129.742188,300.237366,43.953354,138.37793,331.764282,19.400347,110.464203,327.0383,17.123955,78.695129,321.954163,17.231426,0.6,0.6,0.6,0.6,0.6
4548,'2018/04/09 15:42:31:656',13,107.572327,319.454712,28.098993,126.223999,287.971619,44.868759,138.738983,318.682556,20.274672,110.633728,314.561951,17.985535,78.238953,310.314575,18.072313,0.6,0.6,0.6,0.6,0.6
4549,'2018/04/09 15:42:31:707',13,113.197815,300.23175,29.729576,120.679596,265.913757,46.331982,145.205612,297.456451,21.911144,116.672119,295.740173,19.572857,83.065277,294.027588,19.56624,0.6,0.6,0.6,0.6,0.6
4550,'2018/04/09 15:42:31:757',13,110.657135,277.224365,31.01771,112.707703,240.30896,47.338322,143.6539,274.348938,23.200041,115.405823,273.907349,20.826626,81.591888,273.21051,20.747435,0.6,0.6,0.6,0.6,0.6
4551,'2018/04/09 15:42:31:807',13,108.054932,249.500519,32.063812,105.443329,209.450317,47.899609,141.638702,247.447372,24.212587,113.759796,248.185242,21.816849,80.066833,248.194489,21.690773,0.6,0.6,0.6,0.6,0.6
4552,'2018/04/09 15:42:31:857',13,101.127045,215.687103,33.113457,98.605682,172.712311,48.395817,135.468964,215.81723,25.239765,107.969543,216.697998,22.798288,74.491577,216.235626,22.602987,0.6,0.6,0.6,0.6,0.6
4553,'2018/04/09 15:42:31:906',13,99.90332,191.065369,33.749695,99.683289,146.978973,48.684174,133.555054,193.136078,25.783495,106.246216,193.604492,23.318832,72.998169,192.312561,23.083097,0.6,0.6,0.6,0.6,0.6
4554,'2018/04/09 15:42:31:956',13,102.679199,167.766998,33.845703,103.926575,123.045044,48.677673,135.190582,170.535095,25.798063,107.86969,170.84906,23.346638,74.728851,169.244049,23.12327,0.6,0.6,0.6,0.6,0.6
4555,'2018/04/09 15:42:32:006',13,107.754608,144.175842,33.921257,109.785767,98.163666,48.541721,137.917816,147.763885,25.793245,110.270294,148.226257,23.395113,77.120636,146.588745,23.226761,0.6,0.6,0.6,0.6,0.6
4556,'2018/04/09 15:42:32:056',13,117.094574,126.046478,33.653412,117.796967,78.552734,48.348667,144.831711,129.063782,25.470158,116.568176,130.064545,23.177233,83.268097,129.080231,23.13331,0.6,0.6,0.6,0.6,0.6
4557,'2018/04/09 15:42:32:107',13,115.567291,108.710632,33.294044,120.460876,60.679382,48.057407,142.799713,112.258911,25.163866,114.394867,112.57785,22.864876,81.220612,110.864471,22.821136,0.6,0.6,0.6,0.6,0.6
4558,'2018/04/09 15:42:32:156',13,114.296753,93.728729,32.995792,120.457672,44.724152,47.667095,141.651733,98.068756,24.960535,113.273499,98.036621,22.621929,80.375763,95.837311,22.525047,0.6,0.6,0.6,0.6,0.6
4559,'2018/04/09 15:42:32:207',13,116.069885,83.511108,32.82568,120.934875,34.01709,47.428436,143.210327,88.128235,24.823275,114.785065,88.134125,22.453054,82.106964,85.903351,22.319592,0.6,0.6,0.6,0.6,0.6
4560,'2018/04/09 15:42:32:257',13,118.105316,77.403931,32.830795,122.510681,27.497955,47.35416,145.044083,82.348541,24.835369,116.422211,82.343475,22.4531,84.000519,80.018372,22.290134,0.6,0.6,0.6,0.6,0.6
4561,'2018/04/09 15:42:32:309',13,127.165619,74.835602,32.851231,131.058411,24.875092,47.339134,152.932983,79.840912,24.794228,124.004578,79.955963,22.444681,91.67218,77.696228,22.304049,0.6,0.6,0.6,0.6,0.6
4562,'2018/04/09 15:42:32:358',13,139.871338,79.247284,33.060181,149.374847,29.8974,47.637054,163.31131,84.646851,24.905699,134.019836,83.952393,22.609982,102.071106,80.786621,22.520082,0.6,0.6,0.6,0.6,0.6
4563,'2018/04/09 15:42:32:407',13,180.163055,93.638428,33.412735,188.826111,46.835541,48.173912,196.93988,99.029968,24.935425,165.495972,97.293732,23.161238,135.742493,93.655792,22.710007,0.6,0.6,0.6,0.6,0.6
4564,'2018/04/09 15:42:32:457',13,227.302246,107.790131,33.426056,236.507538,62.248871,48.545914,237.880432,111.476837,25.359665,204.23381,108.125061,24.965521,177.412659,105.244873,23.263037,0.6,0.6,0.6,0.6,0.6
4565,'2018/04/09 15:42:32:506',13,220.476563,41.341187,30.471479,181.800751,35.68634,31.924843,200.862656,42.367981,26.452995,242.508377,44.054901,24.066071,274.028168,35.883057,25.918644,0.6,0.6,0.6,0.6,0.6
4566,'2018/04/09 15:42:32:556',13,269.734283,45.253113,31.304478,241.435165,48.710632,28.947134,266.384216,47.503876,28.694942,297.776855,48.920166,24.83478,331.847473,40.290466,27.206745,0.6,0.6,0.6,0.6,0.6
4567,'2018/04/09 15:42:32:606',13,331.927338,45.109283,31.765625,296.46347,48.843109,30.135801,344.87146,43.759155,35.997734,346.734314,49.328888,25.092867,382.45517,42.226654,26.24649,0.6,0.6,0.6,0.6,0.6
4568,'2018/04/09 15:42:32:656',13,390.323486,40.549225,31.490162,349.899353,43.694366,31.151581,452.523743,34.824005,45.05455,394.268433,46.012573,25.10162,429.038025,40.157013,25.003965,0.6,0.6,0.6,0.6,0.6
4569,'2018/04/09 15:42:32:706',13,441.705414,36.740387,31.209421,402.204163,36.949066,31.957312,515.748291,33.727966,46.077805,441.18042,40.657501,25.445107,473.366211,38.083649,24.285248,0.6,0.6,0.6,0.6,0.6
4570,'2018/04/09 15:42:32:756',13,489.329834,31.759705,30.886688,450.810089,29.375549,32.274727,565.939575,31.623901,46.39109,485.945251,34.889252,25.46365,516.721069,34.611023,23.907682,0.6,0.6,0.6,0.6,0.6
4571,'2018/04/09 15:42:32:806',13,528.747192,27.904907,30.587582,493.283783,23.078033,32.842712,605.767334,27.867218,46.057858,523.079346,29.813049,25.583729,552.124146,31.486938,23.632792,0.6,0.6,0.6,0.6,0.6
4572,'2018/04/09 15:42:32:856',13,561.424744,24.616364,30.253561,529.855713,18.540955,33.282631,637.770508,25.186981,45.720654,555.730469,23.771393,25.953371,582.508423,28.019287,23.429321,0.6,0.6,0.6,0.6,0.6
4573,'2018/04/09 15:42:32:906',13,589.558472,22.496979,29.903362,562.950317,16.375549,33.709389,663.290039,22.372406,45.274368,584.059448,19.270294,26.301418,608.265076,25.724457,23.148161,0.6,0.6,0.6,0.6,0.6
4574,'2018/04/09 15:42:32:957',13,616.091431,22.985046,29.663073,591.041138,16.733734,33.707249,685.235107,21.524872,44.645142,612.994263,16.101257,27.081532,633.107239,25.942139,23.004877,0.6,0.6,0.6,0.6,0.6
4575,'2018/04/09 15:42:33:007',13,641.688721,27.374695,29.508661,622.278931,21.538574,34.24025,704.71936,22.505096,43.524681,640.457092,17.850189,27.759993,656.778564,29.853363,22.893377,0.6,0.6,0.6,0.6,0.6
4576,'2018/04/09 15:42:33:058',13,662.557617,32.993866,29.309223,648.389893,27.049011,34.645615,721.978882,26.587067,42.612907,662.522583,22.313477,27.934759,675.972778,35.107697,22.826199,0.6,0.6,0.6,0.6,0.6
4577,'2018/04/09 15:42:33:108',13,679.928223,38.744843,29.220663,668.792053,32.788788,34.924507,737.038208,31.652222,42.031067,680.436035,26.753296,28.180136,691.068298,40.966064,22.653362,0.6,0.6,0.6,0.6,0.6
4578,'2018/04/09 15:42:33:155',13,692.861938,44.554688,29.299908,685.990417,38.586151,35.592358,747.830383,37.840881,41.792503,691.77948,30.820435,28.359722,702.146973,46.809998,22.620762,0.6,0.6,0.6,0.6,0.6
4579,'2018/04/09 15:42:33:206',13,699.029053,48.3302,29.371956,698.145142,42.341644,36.50816,751.371582,41.474854,41.638,692.151611,35.574371,27.670242,707.132141,50.608307,22.630674,0.6,0.6,0.6,0.6,0.6
4580,'2018/04/09 15:42:33:256',13,702.198486,53.076782,29.490503,705.030029,47.457428,37.215431,751.325806,46.752045,41.635319,691.625366,41.731689,27.169523,708.625305,55.469666,22.660183,0.6,0.6,0.6,0.6,0.6
4581,'2018/04/09 15:42:33:305',13,702.018188,58.421143,29.268751,711.319214,53.729614,37.721954,752.420532,54.178772,42.421127,689.38208,48.447876,26.412783,706.981018,61.361572,22.376772,0.6,0.6,0.6,0.6,0.6
4582,'2018/04/09 15:42:33:358',13,695.952881,68.079926,29.142586,735.214111,72.84317,40.213146,768.320068,80.320007,45.830009,680.056396,64.887238,24.595043,701.772705,71.83551,22.050667,0.6,0.6,0.6,0.6,0.6
4583,'2018/04/09 15:42:33:406',13,688.534302,84.515381,29.492243,752.85083,98.090546,41.911423,709.387634,95.006226,36.284679,672.366211,86.019012,24.311642,691.942871,86.570007,22.26519,0.6,0.6,0.6,0.6,0.6
4584,'2018/04/09 15:42:33:456',13,672.094482,99.331268,30.483475,741.098145,115.465698,42.975998,747.281921,147.185303,48.387001,658.870911,102.985168,24.893391,677.027893,99.69101,23.057261,0.6,0.6,0.6,0.6,0.6
4585,'2018/04/09 15:42:33:506',13,658.712708,113.702118,31.277855,729.525452,132.216553,43.843536,759.466797,186.966766,47.367241,647.630127,117.635315,25.440865,666.672241,113.76535,23.567665,0.6,0.6,0.6,0.6,0.6
4586,'2018/04/09 15:42:33:558',13,642.794312,127.9505,32.742386,722.7771,149.440704,44.436554,770.053711,204.271881,45.575974,632.725586,131.425415,26.458572,648.911072,123.869324,24.993879,0.6,0.6,0.6,0.6,0.6
4587,'2018/04/09 15:42:33:606',13,618.564758,185.479523,33.389099,720.03595,176.838654,43.775902,635.681335,200.012909,28.8815,599.861694,188.675201,25.598743,588.432373,178.277832,28.094038,0.6,0.6,0.6,0.6,0.6
4588,'2018/04/09 15:42:33:656',13,643.750366,212.108307,29.706394,702.571533,187.861755,45.075024,658.96991,210.004578,23.535902,620.015747,206.749634,21.028591,595.488281,205.119141,23.587059,0.6,0.6,0.6,0.6,0.6
4589,'2018/04/09 15:42:33:707',13,641.597412,212.88678,30.379644,700.143555,182.508057,46.292625,647.922607,209.58255,23.477325,609.335938,205.694763,21.02519,586.021851,204.554596,23.377441,0.6,0.6,0.6,0.6,0.6
4590,'2018/04/09 15:42:33:756',13,629.060852,212.1633,31.036781,690.394897,180.170319,46.888393,633.649597,209.079376,23.889961,596.061768,205.169678,21.555256,573.066345,203.454285,23.803579,0.6,0.6,0.6,0.6,0.6
4591,'2018/04/09 15:42:33:806',13,616.652344,211.349487,31.596024,678.752563,178.607941,47.303898,618.0672,208.498016,24.225845,581.225647,204.791504,22.093672,558.407715,202.867218,24.317753,0.6,0.6,0.6,0.6,0.6
4592,'2018/04/09 15:42:33:856',13,596.558655,209.775726,32.158802,657.881042,176.938019,47.908489,597.61731,207.060852,24.725681,561.411621,203.287354,22.570229,538.396057,201.305695,24.74291,0.6,0.6,0.6,0.6,0.6
4593,'2018/04/09 15:42:33:905',13,573.008179,209.158203,32.953606,632.832642,176.219971,48.71909,574.551514,206.727295,25.434328,539.075745,202.918732,23.245272,515.813293,200.777618,25.360294,0.6,0.6,0.6,0.6,0.6
4594,'2018/04/09 15:42:33:956',13,553.640198,208.086761,33.382221,613.357483,175.317108,49.034172,554.445862,206.135529,25.708488,519.806641,202.055237,23.565769,496.689392,199.363647,25.638973,0.6,0.6,0.6,0.6,0.6
4595,'2018/04/09 15:42:34:006',13,542.664001,206.021301,33.521568,600.189026,173.591339,49.14122,541.604919,204.416443,25.682978,507.355713,199.997833,23.526794,484.713623,196.551178,25.513742,0.6,0.6,0.6,0.6,0.6
4596,'2018/04/09 15:42:34:056',13,538.240967,203.733765,33.530857,593.480591,170.911102,49.137379,535.86731,202.359619,25.582518,501.515808,198.067566,23.446543,478.974701,194.303894,25.35693,0.6,0.6,0.6,0.6,0.6
4597,'2018/04/09 15:42:34:109',13,535.821106,201.408997,33.56601,590.055786,168.047272,49.134033,532.888306,200.289459,25.558235,498.48996,196.106262,23.439144,475.951721,192.19809,25.313526,0.6,0.6,0.6,0.6,0.6
4598,'2018/04/09 15:42:34:156',13,534.086182,199.579102,33.502079,586.772766,166.603973,49.226044,531.154114,198.050507,25.437168,496.661407,193.97995,23.352736,474.032898,190.189697,25.209707,0.6,0.6,0.6,0.6,0.6
4599,'2018/04/09 15:42:34:206',13,533.422058,196.229828,33.859066,583.026917,162.394135,49.611153,530.25238,194.860504,25.73629,495.629395,191.2742,23.652727,472.7453,187.633636,25.468508,0.6,0.6,0.6,0.6,0.6
4600,'2018/04/09 15:42:34:256',13,531.298828,186.226135,34.380272,577.564392,151.280121,50.109188,527.947632,185.209106,26.206474,493.276825,182.164948,24.110022,470.09903,178.684296,25.881718,0.6,0.6,0.6,0.6,0.6
4601,'2018/04/09 15:42:34:306',13,530.692505,171.082092,34.627037,574.895508,133.592773,50.055721,526.79187,171.304169,26.386677,492.083588,168.826508,24.298838,468.765015,165.23291,26.023149,0.6,0.6,0.6,0.6,0.6
